,Unnamed:_0,C10_14℃冰機02運轉電流百分比,C10_14℃冰機02蒸發器1趨近溫度,C10_14℃冰機02冷凝器2趨近溫度,C10_14℃_冰機冷卻水溫差PID_PV值,CR1_C/T_To_14℃冰機冷卻水溫503,L8BH_L70_Outside_Air_Enthalpy
3915,2020/5/27 06:00,58.15,1.98,1.3,6.11,29.11,64.78
3916,2020/5/27 06:10,58.19,1.98,1.3,6.21,28.88,64.47
3917,2020/5/27 06:20,58.35,1.98,1.3,5.79,29.09,64.62
3918,2020/5/27 06:30,58.74,1.98,1.3,6.02,29.09,65.41
3919,2020/5/27 06:40,59.45,1.98,1.3,6.13,29.11,65.81
3920,2020/5/27 06:50,59.15,1.98,1.3,6.23,28.99,66.11
3921,2020/5/27 07:00,59.65,1.98,1.3,5.99,29.11,67.1
3922,2020/5/27 07:10,59.95,1.98,1.3,6.09,29.01,67.6
3923,2020/5/27 07:20,60.25,1.98,1.3,6.09,29.01,67.64
3924,2020/5/27 07:30,60.15,1.98,1.3,5.98,29.11,68.35
3925,2020/5/27 07:40,60.45,1.98,1.3,5.98,29.11,68.85
3926,2020/5/27 07:50,60.75,1.98,1.3,6.08,29.22,69.35
3927,2020/5/27 08:00,60.65,1.98,1.3,6.19,28.89,68.98
3928,2020/5/27 08:10,60.3,1.98,1.3,5.98,28.78,68.59
3929,2020/5/27 08:20,60.09,1.98,1.3,5.87,28.78,68.71
3930,2020/5/27 08:30,60.24,1.98,1.3,5.98,28.88,68.31
3931,2020/5/27 08:40,60.0,1.98,1.3,6.0,28.75,67.63
3932,2020/5/27 08:50,60.2,1.98,1.3,6.0,28.95,67.28
3933,2020/5/27 09:00,60.05,1.98,1.3,6.0,28.95,66.84
3934,2020/5/27 09:10,59.15,1.98,1.3,5.88,28.95,66.0
3935,2020/5/27 09:20,58.75,1.98,1.3,5.87,28.95,66.31
3936,2020/5/27 09:30,58.7,1.98,1.3,5.97,28.95,66.12
3937,2020/5/27 09:40,58.6,1.98,1.3,5.97,28.95,65.8
3938,2020/5/27 09:50,58.69,1.98,1.3,6.12,28.95,65.85
3939,2020/5/27 10:00,59.0,1.98,1.3,5.8,29.28,65.68
3940,2020/5/27 10:10,58.9,1.98,1.3,6.11,29.28,66.21
3941,2020/5/27 10:20,58.7,1.98,1.3,6.11,28.96,67.39
3942,2020/5/27 10:30,58.55,1.98,1.3,5.96,28.85,67.81
3943,2020/5/27 10:40,58.8,1.98,1.3,5.96,28.85,67.73
3944,2020/5/27 10:50,59.25,1.98,1.3,5.86,29.17,68.1
3945,2020/5/27 11:00,60.09,1.98,1.3,6.3,29.07,68.16
3946,2020/5/27 11:10,60.75,1.98,1.3,6.09,29.28,69.37
3947,2020/5/27 11:20,60.29,1.98,1.3,6.21,28.85,68.55
3948,2020/5/27 11:30,60.25,1.98,1.3,6.19,28.65,69.44
3949,2020/5/27 11:40,60.31,1.98,1.3,5.71,28.95,69.95
3950,2020/5/27 11:50,60.2,1.98,1.3,5.94,29.07,69.99
3951,2020/5/27 12:00,60.45,1.98,1.3,6.04,29.07,69.35
3952,2020/5/27 12:10,59.8,1.98,1.3,6.15,28.85,68.61
3953,2020/5/27 12:20,59.6,1.98,1.3,6.07,28.95,68.37
3954,2020/5/27 12:30,59.49,1.98,1.3,5.97,29.07,67.98
3955,2020/5/27 12:40,59.49,1.98,1.3,5.97,29.07,68.28
3956,2020/5/27 12:50,59.5,1.98,1.3,5.84,29.17,68.47
3957,2020/5/27 13:00,59.55,1.98,1.3,5.95,29.07,68.67
3958,2020/5/27 13:10,59.59,1.98,1.3,6.18,28.86,68.93
3959,2020/5/27 13:20,59.6,1.98,1.3,6.06,28.86,69.0
3960,2020/5/27 13:30,59.45,1.98,1.3,5.96,28.86,68.77
3961,2020/5/27 13:40,60.45,1.98,1.3,5.98,29.17,68.7
3962,2020/5/27 13:50,61.35,1.98,1.3,6.09,29.17,69.0
3963,2020/5/27 14:00,61.25,1.98,1.3,6.19,29.07,68.77
3964,2020/5/27 14:10,61.05,1.98,1.3,6.09,29.07,67.82
3965,2020/5/27 14:20,60.4,1.98,1.3,5.98,28.96,68.57
3966,2020/5/27 14:30,59.8,1.98,1.3,5.99,28.96,69.27
3967,2020/5/27 14:40,59.9,1.98,1.3,5.88,29.07,70.29
3968,2020/5/27 14:50,60.05,1.98,1.3,5.98,29.07,70.57
3969,2020/5/27 15:00,60.75,1.98,1.3,5.98,29.17,69.73
3970,2020/5/27 15:10,60.95,1.98,1.3,6.01,29.17,69.08
3971,2020/5/27 15:20,60.8,1.98,1.3,6.13,28.96,69.67
3972,2020/5/27 15:30,60.35,1.98,1.3,6.13,28.86,69.24
3973,2020/5/27 15:40,60.2,1.98,1.3,5.9,28.86,69.91
3974,2020/5/27 15:50,60.5,1.98,1.3,5.79,29.17,70.25
3975,2020/5/27 16:00,60.31,1.98,1.3,6.22,29.08,69.94
3976,2020/5/27 16:10,60.1,1.98,1.3,6.22,28.86,69.7
3977,2020/5/27 16:20,60.25,1.98,1.3,5.8,28.85,69.61
3978,2020/5/27 16:30,60.55,1.98,1.3,6.0,28.85,69.32
3979,2020/5/27 16:40,60.85,1.98,1.3,6.0,28.95,68.98
3980,2020/5/27 16:50,60.99,1.98,1.3,6.0,28.95,69.58
3981,2020/5/27 17:00,61.2,1.98,1.3,6.0,28.95,68.75
3982,2020/5/27 17:10,60.99,1.98,1.3,6.0,28.95,68.33
3983,2020/5/27 17:20,60.65,1.98,1.3,6.0,28.85,68.14
3984,2020/5/27 17:30,60.8,1.98,1.3,5.99,28.95,68.09
3985,2020/5/27 17:40,60.6,1.98,1.3,5.99,28.95,68.58
3986,2020/5/27 17:50,60.5,1.98,1.3,5.99,28.95,68.78
3987,2020/5/27 18:00,60.55,1.98,1.3,5.99,28.85,68.15
3988,2020/5/27 18:10,60.3,1.98,1.3,5.99,28.85,67.97
3989,2020/5/27 18:20,60.0,1.98,1.3,5.99,28.85,67.68
3990,2020/5/27 18:30,59.9,1.98,1.3,5.99,28.95,67.84
3991,2020/5/27 18:40,59.95,1.98,1.3,5.89,29.07,68.16
3992,2020/5/27 18:50,60.15,1.98,1.3,6.0,29.17,68.24
3993,2020/5/27 19:00,60.19,1.98,1.3,6.0,29.17,68.55
3994,2020/5/27 19:10,60.29,1.98,1.3,6.0,29.04,68.52
3995,2020/5/27 19:20,60.35,1.98,1.3,6.0,29.04,68.55
3996,2020/5/27 19:30,60.25,1.98,1.3,6.0,29.04,68.09
3997,2020/5/27 19:40,60.19,1.98,1.3,6.0,29.04,67.68
3998,2020/5/27 19:50,59.6,1.98,1.3,5.88,29.04,67.32
3999,2020/5/27 20:00,59.15,1.98,1.3,5.98,29.04,67.02
4000,2020/5/27 20:10,58.79,1.98,1.3,5.88,29.04,66.99
4001,2020/5/27 20:20,58.7,1.98,1.3,5.99,28.94,66.93
4002,2020/5/27 20:30,58.9,1.98,1.3,5.89,28.94,67.12
4003,2020/5/27 20:40,58.95,1.98,1.3,5.99,28.94,67.35
4004,2020/5/27 20:50,58.95,1.98,1.3,5.99,29.04,67.47
4005,2020/5/27 21:00,59.55,1.98,1.3,5.99,29.14,67.64
4006,2020/5/27 21:10,60.05,1.98,1.3,6.09,29.04,67.75
4007,2020/5/27 21:20,60.4,1.98,1.3,6.09,29.14,67.75
4008,2020/5/27 21:30,60.55,1.98,1.3,6.19,29.04,67.75
4009,2020/5/27 21:40,60.3,1.98,1.3,6.08,29.04,67.61
4010,2020/5/27 21:50,60.19,1.98,1.3,5.98,29.04,67.72
4011,2020/5/27 22:00,59.75,1.98,1.3,5.98,29.04,67.72
4012,2020/5/27 22:10,59.1,1.98,1.3,5.87,28.92,67.46
4013,2020/5/27 22:20,58.9,1.98,1.3,5.87,28.92,67.6
4014,2020/5/27 22:30,59.04,1.98,1.3,5.98,28.92,67.25
4015,2020/5/27 22:40,59.04,1.98,1.3,6.08,28.82,67.49
4016,2020/5/27 22:50,59.15,1.98,1.3,5.97,28.92,67.5
4017,2020/5/27 23:00,59.25,1.98,1.3,5.97,28.92,67.52
4018,2020/5/27 23:10,59.34,1.98,1.3,5.97,29.02,67.6
4019,2020/5/27 23:20,59.24,1.98,1.3,5.99,29.02,67.72
4020,2020/5/27 23:30,59.49,1.98,1.3,6.0,29.02,67.82
4021,2020/5/27 23:40,59.9,1.98,1.3,6.0,29.02,67.89
4022,2020/5/27 23:50,60.0,1.98,1.3,6.0,29.14,67.88
4023,2020/5/28 00:00,60.1,1.98,1.3,6.11,29.25,67.79
4024,2020/5/28 00:10,59.99,1.98,1.3,6.21,28.94,67.76
4025,2020/5/28 00:20,59.85,1.98,1.3,6.0,28.82,67.72
4026,2020/5/28 00:30,59.7,1.98,1.3,5.9,28.82,67.71
4027,2020/5/28 00:40,59.79,1.98,1.3,6.01,28.92,67.81
4028,2020/5/28 00:50,59.75,1.98,1.3,6.01,28.92,67.96
4029,2020/5/28 01:00,59.7,1.98,1.3,6.13,28.82,68.0
4030,2020/5/28 01:10,59.99,1.98,1.3,5.92,28.92,68.14
4031,2020/5/28 01:20,59.2,1.98,1.3,6.13,28.72,63.78
4032,2020/5/28 01:30,58.15,1.98,1.3,5.6,28.94,62.62
4033,2020/5/28 01:40,57.95,1.98,1.3,5.81,29.14,62.63
4034,2020/5/28 01:50,57.85,1.98,1.3,6.14,29.11,62.71
4035,2020/5/28 02:00,57.9,1.98,1.3,6.03,29.01,62.93
4036,2020/5/28 02:10,57.95,1.98,1.3,5.93,29.11,63.13
4037,2020/5/28 02:20,57.9,1.98,1.3,6.05,29.01,63.25
4038,2020/5/28 02:30,58.0,1.98,1.3,6.05,29.01,63.36
4039,2020/5/28 02:40,58.49,1.98,1.3,6.05,29.01,63.68
4040,2020/5/28 02:50,58.6,1.98,1.3,6.05,28.89,63.81
4041,2020/5/28 03:00,58.3,1.98,1.3,6.05,28.79,63.7
4042,2020/5/28 03:10,58.4,1.98,1.3,5.84,29.02,62.87
4043,2020/5/28 03:20,58.65,1.98,1.3,5.95,29.14,62.98
4044,2020/5/28 03:30,58.85,1.98,1.3,6.05,29.24,62.94
4045,2020/5/28 03:40,58.2,1.98,1.3,6.05,28.94,63.07
4046,2020/5/28 03:50,58.0,1.98,1.3,5.95,28.94,63.36
4047,2020/5/28 04:00,57.95,1.98,1.3,5.95,28.82,63.65
4048,2020/5/28 04:10,58.0,1.98,1.3,5.95,28.82,63.87
4049,2020/5/28 04:20,58.75,1.98,1.3,5.95,29.04,64.47
4050,2020/5/28 04:30,59.65,1.98,1.3,6.06,29.14,64.53
4051,2020/5/28 04:40,59.95,1.98,1.3,6.06,29.14,64.57
4052,2020/5/28 04:50,60.25,1.98,1.3,6.06,29.14,65.28
4053,2020/5/28 05:00,60.0,1.98,1.3,6.06,29.14,65.64
4054,2020/5/28 05:10,60.19,1.98,1.3,6.06,29.04,65.88
4055,2020/5/28 05:20,59.95,1.98,1.3,6.06,28.94,66.12
4056,2020/5/28 05:30,59.6,1.98,1.3,5.95,28.82,66.23
4057,2020/5/28 05:40,59.5,1.98,1.3,5.95,28.82,66.38
4058,2020/5/28 05:50,59.45,1.98,1.3,5.95,28.82,66.36
4059,2020/5/28 06:00,59.65,1.98,1.3,5.85,29.02,66.45
4060,2020/5/28 06:10,59.65,1.98,1.3,6.18,29.02,66.17
4061,2020/5/28 06:20,59.55,1.98,1.3,5.95,29.02,66.29
4062,2020/5/28 06:30,59.45,1.98,1.3,5.95,29.02,66.62
4063,2020/5/28 06:40,59.49,1.98,1.3,6.06,28.89,66.24
4064,2020/5/28 06:50,59.3,1.98,1.3,5.83,28.89,65.83
4065,2020/5/28 07:00,59.7,1.98,1.3,5.95,28.99,66.11
4066,2020/5/28 07:10,59.95,1.98,1.3,5.84,29.31,66.51
4067,2020/5/28 07:20,60.85,1.98,1.3,6.27,29.09,67.02
4068,2020/5/28 07:30,60.0,1.98,1.3,6.05,28.89,67.17
4069,2020/5/28 07:40,60.1,1.98,1.3,6.05,28.89,67.47
4070,2020/5/28 07:50,60.0,1.98,1.3,5.84,28.99,67.65
4071,2020/5/28 08:00,59.85,1.98,1.3,5.95,28.99,67.57
4072,2020/5/28 08:10,59.7,1.98,1.3,6.05,29.09,67.49
4073,2020/5/28 08:20,59.6,1.98,1.3,5.94,28.99,68.18
4074,2020/5/28 08:30,59.95,1.98,1.3,6.04,29.09,68.55
4075,2020/5/28 08:40,60.4,1.98,1.3,5.93,29.09,68.83
4076,2020/5/28 08:50,60.45,1.98,1.3,6.05,29.09,68.67
4077,2020/5/28 09:00,60.3,1.98,1.3,6.05,29.09,68.55
4078,2020/5/28 09:10,59.85,1.98,1.3,6.17,28.79,68.2
4079,2020/5/28 09:20,59.35,1.98,1.3,5.93,28.89,67.84
4080,2020/5/28 09:30,59.25,1.98,1.3,5.82,28.89,67.64
4081,2020/5/28 09:40,58.9,1.98,1.3,5.94,28.89,67.68
4082,2020/5/28 09:50,58.7,1.98,1.3,5.84,28.89,67.64
4083,2020/5/28 10:00,58.5,1.98,1.3,6.05,28.89,66.95
4084,2020/5/28 10:10,58.0,1.98,1.3,5.94,28.79,67.36
4085,2020/5/28 10:20,58.15,1.98,1.3,5.94,28.89,67.63
4086,2020/5/28 10:30,58.54,1.98,1.3,5.93,28.99,67.4
4087,2020/5/28 10:40,59.09,1.98,1.3,6.03,29.09,67.12
4088,2020/5/28 10:50,59.4,1.98,1.3,6.03,29.09,67.27
4089,2020/5/28 11:00,59.25,1.98,1.3,5.95,29.09,68.1
4090,2020/5/28 11:10,59.24,1.98,1.3,5.95,29.09,68.54
4091,2020/5/28 11:20,59.3,1.98,1.3,5.95,29.21,68.88
4092,2020/5/28 11:30,59.34,1.98,1.3,6.28,29.01,69.45
4093,2020/5/28 11:40,59.59,1.98,1.3,6.03,29.01,69.39
4094,2020/5/28 11:50,59.7,1.98,1.3,5.92,29.01,70.45
4095,2020/5/28 12:00,59.95,1.98,1.3,6.03,29.01,70.4
4096,2020/5/28 12:10,60.4,1.98,1.3,6.03,29.11,71.41
4097,2020/5/28 12:20,60.8,1.98,1.3,6.03,29.11,71.81
4098,2020/5/28 12:30,60.79,1.98,1.3,6.13,29.01,72.42
4099,2020/5/28 12:40,60.55,1.98,1.3,6.02,28.89,72.4
4100,2020/5/28 12:50,60.75,1.98,1.3,5.91,28.99,72.53
4101,2020/5/28 13:00,60.7,1.98,1.3,5.91,28.99,72.72
4102,2020/5/28 13:10,61.7,1.98,1.3,6.0,28.99,71.24
4103,2020/5/28 13:20,61.75,1.98,1.3,6.11,28.99,68.93
4104,2020/5/28 13:30,61.3,1.98,1.3,6.0,28.79,68.41
4105,2020/5/28 13:40,60.9,1.98,1.3,5.79,28.99,67.62
4106,2020/5/28 13:50,60.15,1.98,1.3,5.88,29.21,68.63
4107,2020/5/28 14:00,60.15,1.98,1.3,5.98,29.11,71.04
4108,2020/5/28 14:10,60.4,1.98,1.3,5.98,29.11,71.11
4109,2020/5/28 14:20,60.85,1.98,1.3,6.0,29.21,70.23
4110,2020/5/28 14:30,61.15,1.98,1.3,6.11,29.11,71.06
4111,2020/5/28 14:40,61.09,1.98,1.3,6.11,29.11,70.32
4112,2020/5/28 14:50,61.0,1.98,1.3,5.9,29.11,70.8
4113,2020/5/28 15:00,61.4,1.98,1.3,6.02,29.11,70.51
4114,2020/5/28 15:10,61.09,1.98,1.3,6.02,29.11,70.63
4115,2020/5/28 15:20,60.95,1.98,1.3,6.13,29.01,70.52
4116,2020/5/28 15:30,60.95,1.98,1.3,6.0,28.89,70.36
4117,2020/5/28 15:40,60.95,1.98,1.3,6.0,28.89,70.51
4118,2020/5/28 15:50,61.0,1.98,1.3,6.01,28.99,70.9
4119,2020/5/28 16:00,61.24,1.98,1.3,5.91,29.11,70.76
4120,2020/5/28 16:10,61.2,1.98,1.3,6.02,29.11,71.51
4121,2020/5/28 16:20,61.1,1.98,1.3,6.14,29.01,71.02
4122,2020/5/28 16:30,61.19,1.98,1.3,6.01,29.01,71.56
4123,2020/5/28 16:40,61.69,1.98,1.3,6.01,29.01,71.73
4124,2020/5/28 16:50,61.84,1.98,1.3,6.01,29.01,72.12
4125,2020/5/28 17:00,61.85,1.98,1.3,6.03,29.01,72.46
4126,2020/5/28 17:10,62.15,1.98,1.3,6.03,29.01,72.27
4127,2020/5/28 17:20,61.9,1.98,1.3,6.03,29.01,72.2
4128,2020/5/28 17:30,62.0,1.98,1.3,6.03,28.89,71.81
4129,2020/5/28 17:40,61.75,1.98,1.3,6.03,28.89,72.02
4130,2020/5/28 17:50,61.81,1.98,1.3,6.03,28.89,71.89
4131,2020/5/28 18:00,61.7,1.98,1.3,6.03,28.79,70.34
4132,2020/5/28 18:10,60.65,1.98,1.3,6.03,28.79,68.91
4133,2020/5/28 18:20,60.35,1.98,1.3,5.71,28.99,68.0
4134,2020/5/28 18:30,59.45,1.98,1.3,6.05,28.89,67.6
4135,2020/5/28 18:40,59.6,1.98,1.3,5.84,28.99,67.3
4136,2020/5/28 18:50,59.95,1.98,1.3,5.84,29.33,67.34
4137,2020/5/28 19:00,59.85,1.98,1.3,6.16,29.22,67.12
4138,2020/5/28 19:10,59.4,1.98,1.3,6.15,28.86,67.39
4139,2020/5/28 19:20,59.05,1.98,1.3,5.93,28.75,67.47
4140,2020/5/28 19:30,59.1,1.98,1.3,5.83,28.85,67.66
4141,2020/5/28 19:40,59.1,1.98,1.3,6.04,28.85,68.0
4142,2020/5/28 19:50,59.25,1.98,1.3,5.93,29.17,68.48
4143,2020/5/28 20:00,59.15,1.98,1.3,6.03,29.17,69.02
4144,2020/5/28 20:10,59.25,1.98,1.3,6.15,28.96,68.77
4145,2020/5/28 20:20,58.8,1.98,1.3,6.04,28.86,68.61
4146,2020/5/28 20:30,59.24,1.98,1.3,5.94,28.86,68.28
4147,2020/5/28 20:40,59.59,1.98,1.3,6.04,28.86,67.22
4148,2020/5/28 20:50,59.65,1.98,1.3,6.14,28.75,66.37
4149,2020/5/28 21:00,59.65,1.98,1.3,5.94,28.85,66.08
4150,2020/5/28 21:10,59.69,1.98,1.3,5.94,28.85,67.42
4151,2020/5/28 21:20,59.85,1.98,1.3,5.94,28.95,67.88
4152,2020/5/28 21:30,59.9,1.98,1.3,5.94,28.95,68.09
4153,2020/5/28 21:40,59.85,1.98,1.3,5.94,29.07,68.45
4154,2020/5/28 21:50,59.85,1.98,1.3,6.04,29.07,68.16
4155,2020/5/28 22:00,60.15,1.98,1.3,6.04,28.96,67.33
4156,2020/5/28 22:10,60.0,1.98,1.3,5.92,29.07,66.85
4157,2020/5/28 22:20,59.65,1.98,1.3,5.92,29.07,66.66
4158,2020/5/28 22:30,59.4,1.98,1.3,6.04,29.07,66.43
4159,2020/5/28 22:40,59.05,1.98,1.3,6.04,28.86,66.51
4160,2020/5/28 22:50,58.95,1.98,1.3,5.94,28.86,66.2
4161,2020/5/28 23:00,58.95,1.98,1.3,5.94,28.86,66.74
4162,2020/5/28 23:10,58.95,1.98,1.3,5.94,28.96,66.61
4163,2020/5/28 23:20,58.6,1.98,1.3,5.93,28.96,65.82
4164,2020/5/28 23:30,58.55,1.98,1.3,5.93,28.96,65.42
4165,2020/5/28 23:40,58.5,1.98,1.3,5.93,28.86,65.13
4166,2020/5/28 23:50,58.4,1.98,1.3,6.03,28.86,65.18
4167,2020/5/29 00:00,58.5,1.98,1.3,5.82,29.07,65.17
4168,2020/5/29 00:10,58.55,1.98,1.3,6.04,29.07,65.26
4169,2020/5/29 00:20,58.65,1.98,1.3,6.04,29.07,65.36
4170,2020/5/29 00:30,58.49,1.98,1.3,6.14,28.96,65.38
4171,2020/5/29 00:40,58.84,1.98,1.3,5.93,29.08,65.84
4172,2020/5/29 00:50,59.19,1.98,1.3,6.04,29.08,65.96
4173,2020/5/29 01:00,59.3,1.98,1.3,6.04,29.08,65.75
4174,2020/5/29 01:10,59.35,1.98,1.3,6.04,29.08,65.57
4175,2020/5/29 01:20,59.5,1.98,1.3,6.04,29.08,65.61
4176,2020/5/29 01:30,59.4,1.98,1.3,6.04,29.08,65.6
4177,2020/5/29 01:40,59.25,1.98,1.3,6.04,29.08,65.55
4178,2020/5/29 01:50,59.29,1.98,1.3,5.94,29.07,65.77
4179,2020/5/29 02:00,59.5,1.98,1.3,5.94,29.07,65.89
4180,2020/5/29 02:10,59.49,1.98,1.3,6.04,29.07,66.05
4181,2020/5/29 02:20,59.5,1.98,1.3,6.04,29.07,66.14
4182,2020/5/29 02:30,59.2,1.98,1.3,6.04,29.07,66.18
4183,2020/5/29 02:40,59.04,1.98,1.3,5.93,28.96,65.94
4184,2020/5/29 02:50,58.8,1.98,1.3,5.93,28.96,65.69
4185,2020/5/29 03:00,58.9,1.98,1.3,5.93,28.96,65.6
4186,2020/5/29 03:10,58.5,1.98,1.3,5.93,28.96,65.74
4187,2020/5/29 03:20,58.55,1.98,1.3,5.92,28.85,65.53
4188,2020/5/29 03:30,58.74,1.98,1.3,5.92,28.95,65.68
4189,2020/5/29 03:40,58.65,1.98,1.3,6.02,28.95,65.37
4190,2020/5/29 03:50,58.65,1.98,1.3,6.02,28.96,65.45
4191,2020/5/29 04:00,58.7,1.98,1.3,6.01,28.96,65.24
4192,2020/5/29 04:10,58.5,1.98,1.3,6.01,28.96,65.28
4193,2020/5/29 04:20,58.59,1.98,1.3,6.01,28.96,65.32
4194,2020/5/29 04:30,58.49,1.98,1.3,6.01,28.96,64.87
4195,2020/5/29 04:40,58.7,1.98,1.3,6.02,29.07,64.87
4196,2020/5/29 04:50,58.79,1.98,1.3,6.02,29.07,65.12
4197,2020/5/29 05:00,58.9,1.98,1.3,6.02,29.17,65.33
4198,2020/5/29 05:10,59.09,1.98,1.3,6.13,29.07,65.31
4199,2020/5/29 05:20,59.8,1.98,1.3,6.13,29.28,65.85
4200,2020/5/29 05:30,59.45,1.98,1.3,6.13,28.96,66.11
4201,2020/5/29 05:40,59.09,1.98,1.3,6.03,28.86,65.87
4202,2020/5/29 05:50,58.59,1.98,1.3,5.93,28.75,65.71
4203,2020/5/29 06:00,58.55,1.98,1.3,5.93,28.75,65.74
4204,2020/5/29 06:10,58.7,1.98,1.3,5.83,28.86,65.95
4205,2020/5/29 06:20,58.9,1.98,1.3,5.94,28.96,66.34
4206,2020/5/29 06:30,59.24,1.98,1.3,5.92,29.07,67.95
4207,2020/5/29 06:40,60.15,1.98,1.3,5.92,29.38,68.57
4208,2020/5/29 06:50,60.5,1.98,1.3,6.37,29.08,68.37
4209,2020/5/29 07:00,60.15,1.98,1.3,6.26,28.65,68.22
4210,2020/5/29 07:10,60.15,1.98,1.3,5.63,29.08,68.08
4211,2020/5/29 07:20,60.15,1.98,1.3,6.05,28.96,68.53
4212,2020/5/29 07:30,60.05,1.98,1.3,5.94,28.96,68.88
4213,2020/5/29 07:40,59.8,1.98,1.3,5.93,28.96,69.57
4214,2020/5/29 07:50,60.05,1.98,1.3,5.93,28.96,69.7
4215,2020/5/29 08:00,60.0,1.98,1.3,5.93,29.17,70.37
4216,2020/5/29 08:10,60.05,1.98,1.3,6.16,28.96,70.61
4217,2020/5/29 08:20,59.9,1.98,1.3,5.92,29.17,70.25
4218,2020/5/29 08:30,59.75,1.98,1.3,6.02,29.17,70.32
4219,2020/5/29 08:40,59.8,1.98,1.3,6.13,28.95,71.29
4220,2020/5/29 08:50,59.65,1.98,1.3,5.9,28.85,72.74
4221,2020/5/29 09:00,59.69,1.98,1.3,5.9,28.95,72.17
4222,2020/5/29 09:10,59.7,1.98,1.3,6.0,28.85,72.16
4223,2020/5/29 09:20,59.65,1.98,1.3,6.0,28.85,73.97
4224,2020/5/29 09:30,59.69,1.98,1.3,6.11,28.75,73.61
4225,2020/5/29 09:40,60.04,1.98,1.3,5.8,28.95,73.85
4226,2020/5/29 09:50,60.25,1.98,1.3,5.92,29.07,72.89
4227,2020/5/29 10:00,60.45,1.98,1.3,6.02,29.17,72.72
4228,2020/5/29 10:10,60.59,1.98,1.3,6.13,29.07,74.95
4229,2020/5/29 10:20,61.75,1.98,1.3,6.03,29.28,75.42
4230,2020/5/29 10:30,61.7,1.98,1.3,6.13,29.08,74.89
4231,2020/5/29 10:40,61.59,1.98,1.3,6.13,28.96,74.44
4232,2020/5/29 10:50,61.7,1.98,1.3,6.03,28.96,74.91
4233,2020/5/29 11:00,61.75,1.98,1.3,5.92,28.96,74.29
4234,2020/5/29 11:10,61.59,1.98,1.3,6.03,28.96,74.8
4235,2020/5/29 11:20,61.45,1.98,1.3,6.03,28.96,75.45
4236,2020/5/29 11:30,61.81,1.98,1.3,5.92,28.96,75.76
4237,2020/5/29 11:40,61.75,1.98,1.3,6.12,29.07,76.57
4238,2020/5/29 11:50,61.9,1.98,1.3,6.0,28.96,75.43
4239,2020/5/29 12:00,61.9,1.98,1.3,6.0,29.07,74.97
4240,2020/5/29 12:10,61.6,1.98,1.3,6.0,29.07,74.46
4241,2020/5/29 12:20,61.8,1.98,1.3,5.99,28.96,74.69
4242,2020/5/29 12:30,61.9,1.98,1.3,5.99,28.96,74.86
4243,2020/5/29 12:40,61.79,1.98,1.3,5.99,28.96,74.09
4244,2020/5/29 12:50,61.6,1.98,1.4,6.0,28.85,75.11
4245,2020/5/29 13:00,61.65,1.98,1.4,6.0,28.95,74.79
4246,2020/5/29 13:10,61.6,1.98,1.4,6.0,28.95,74.76
4247,2020/5/29 13:20,61.74,1.98,1.4,6.0,28.95,74.25
4248,2020/5/29 13:30,61.8,1.98,1.4,6.0,28.95,74.33
4249,2020/5/29 13:40,61.9,1.98,1.4,6.0,28.95,74.21
4250,2020/5/29 13:50,61.05,1.98,1.4,6.02,28.85,73.56
4251,2020/5/29 14:00,61.2,1.98,1.4,5.9,28.95,73.18
4252,2020/5/29 14:10,61.35,1.98,1.4,5.9,29.07,73.37
4253,2020/5/29 14:20,61.49,1.98,1.4,6.11,29.07,73.04
4254,2020/5/29 14:30,61.35,1.98,1.4,6.05,29.07,73.18
4255,2020/5/29 14:40,61.2,1.98,1.4,6.05,29.07,72.66
4256,2020/5/29 14:50,61.25,1.98,1.4,6.05,29.07,73.22
4257,2020/5/29 15:00,61.29,1.98,1.4,6.05,28.96,72.8
4258,2020/5/29 15:10,60.84,1.98,1.4,5.95,28.86,72.46
4259,2020/5/29 15:20,61.09,1.98,1.4,5.95,28.96,72.62
4260,2020/5/29 15:30,60.85,1.98,1.4,5.84,28.96,72.14
4261,2020/5/29 15:40,60.59,1.98,1.4,5.96,28.96,72.35
4262,2020/5/29 15:50,60.35,1.98,1.4,5.96,28.86,73.01
4263,2020/5/29 16:00,60.35,1.98,1.4,5.96,28.86,72.34
4264,2020/5/29 16:10,60.2,1.98,1.4,6.11,28.86,66.27
4265,2020/5/29 16:20,58.85,1.98,1.3,5.99,28.86,65.25
4266,2020/5/29 16:30,58.45,1.98,1.3,5.65,29.07,64.76
4267,2020/5/29 16:40,58.45,1.98,1.3,5.95,28.96,65.0
4268,2020/5/29 16:50,58.4,1.98,1.3,6.05,28.86,65.5
4269,2020/5/29 17:00,58.59,1.98,1.3,5.95,28.96,65.37
4270,2020/5/29 17:10,58.35,1.98,1.3,6.05,28.96,65.89
4271,2020/5/29 17:20,58.35,1.98,1.3,5.95,28.95,66.72
4272,2020/5/29 17:30,58.3,1.98,1.3,5.97,28.85,66.99
4273,2020/5/29 17:40,58.45,1.98,1.3,5.97,28.95,68.32
4274,2020/5/29 17:50,59.05,1.98,1.3,5.97,28.95,68.2
4275,2020/5/29 18:00,59.7,1.98,1.3,6.07,28.95,67.51
4276,2020/5/29 18:10,59.65,1.98,1.3,6.07,28.95,67.11
4277,2020/5/29 18:20,59.95,1.98,1.3,6.07,28.95,67.28
4278,2020/5/29 18:30,59.95,1.98,1.3,6.18,28.95,67.53
